accession,Tm,ogt,species
A0A0K2H826,76.83424264935955,55.0,Geobacillus stearothermophilus
A0A0K2H851,66.05283992854399,55.0,Geobacillus stearothermophilus
A0A0K2H889,57.562379430459856,55.0,Geobacillus stearothermophilus
A0A0K2H890,63.82995428738807,55.0,Geobacillus stearothermophilus
A0A0K2H891,70.04711170194331,55.0,Geobacillus stearothermophilus
A0A0K2H8A5,74.63305795243949,55.0,Geobacillus stearothermophilus
A0A0K2H8A7,71.28146742177512,55.0,Geobacillus stearothermophilus
A0A0K2H8B0,72.64108034594061,55.0,Geobacillus stearothermophilus
A0A0K2H8B3,64.83934103108642,55.0,Geobacillus stearothermophilus
A0A0K2H8B8,75.55959444993599,55.0,Geobacillus stearothermophilus
A0A0K2H8C2,64.53120868970002,55.0,Geobacillus stearothermophilus
A0A0K2H8C7,73.7937165131814,55.0,Geobacillus stearothermophilus
A0A0K2H8D1,71.93889085741726,55.0,Geobacillus stearothermophilus
A0A0K2H8E1,68.12567371582763,55.0,Geobacillus stearothermophilus
A0A0K2H8E3,70.37343372528385,55.0,Geobacillus stearothermophilus
A0A0K2H8F1,75.93446102667198,55.0,Geobacillus stearothermophilus
A0A0K2H8G2,69.69840227693997,55.0,Geobacillus stearothermophilus
A0A0K2H8G3,66.80650102857514,55.0,Geobacillus stearothermophilus
A0A0K2H8G5,64.69066476998564,55.0,Geobacillus stearothermophilus
A0A0K2H8G9,77.46515307243986,55.0,Geobacillus stearothermophilus
A0A0K2H8H0,64.97370584972329,55.0,Geobacillus stearothermophilus
A0A0K2H8I2,71.0347683950324,55.0,Geobacillus stearothermophilus
A0A0K2H8I6,62.58171501365348,55.0,Geobacillus stearothermophilus
A0A0K2H8I7,67.29083120239191,55.0,Geobacillus stearothermophilus
A0A0K2H8I8,65.02860162762565,55.0,Geobacillus stearothermophilus
A0A0K2H8J7,69.23879195106923,55.0,Geobacillus stearothermophilus
A0A0K2H8K0,71.75532994753165,55.0,Geobacillus stearothermophilus
A0A0K2H8K6,75.35469617950744,55.0,Geobacillus stearothermophilus
A0A0K2H8L2,73.47454811055019,55.0,Geobacillus stearothermophilus
A0A0K2H8M4,77.3650023809155,55.0,Geobacillus stearothermophilus
A0A0K2H8M7,70.55695162941333,55.0,Geobacillus stearothermophilus
A0A0K2H8M8,70.05880364239738,55.0,Geobacillus stearothermophilus
A0A0K2H8N2,75.20188986874739,55.0,Geobacillus stearothermophilus
A0A0K2H8P4,69.0529704298726,55.0,Geobacillus stearothermophilus
A0A0K2H8P6,71.77353637576319,55.0,Geobacillus stearothermophilus
A0A0K2H8Q0,70.95310536748778,55.0,Geobacillus stearothermophilus
A0A0K2H8Q6,67.89703517097199,55.0,Geobacillus stearothermophilus
A0A0K2H8Q7,67.40476591997654,55.0,Geobacillus stearothermophilus
A0A0K2H8Q8,66.4878328775202,55.0,Geobacillus stearothermophilus
A0A0K2H8R2,70.97640389434969,55.0,Geobacillus stearothermophilus
A0A0K2H8R4,76.44322835872384,55.0,Geobacillus stearothermophilus
A0A0K2H8R5,69.85548297046815,55.0,Geobacillus stearothermophilus
A0A0K2H8R8,64.82652522154045,55.0,Geobacillus stearothermophilus
A0A0K2H8S1,64.74628056858731,55.0,Geobacillus stearothermophilus
A0A0K2H8S4,75.75337836231341,55.0,Geobacillus stearothermophilus
A0A0K2H8S5,68.88760032745571,55.0,Geobacillus stearothermophilus
A0A0K2H8S8,78.18442622081847,55.0,Geobacillus stearothermophilus
A0A0K2H8T2,78.35445602085584,55.0,Geobacillus stearothermophilus
A0A0K2H8T4,78.59882825297301,55.0,Geobacillus stearothermophilus
A0A0K2H8T5,68.48590030822463,55.0,Geobacillus stearothermophilus
A0A0K2H8T8,63.31173161121949,55.0,Geobacillus stearothermophilus
A0A0K2H8U3,67.0811259965663,55.0,Geobacillus stearothermophilus
A0A0K2H8U6,74.5594378396601,55.0,Geobacillus stearothermophilus
A0A0K2H8U9,77.30682053780355,55.0,Geobacillus stearothermophilus
A0A0K2H8V2,67.90531988568779,55.0,Geobacillus stearothermophilus
A0A0K2H8V7,65.40577778044775,55.0,Geobacillus stearothermophilus
A0A0K2H8V9,71.50137583015669,55.0,Geobacillus stearothermophilus
A0A0K2H8W1,77.75657487825939,55.0,Geobacillus stearothermophilus
A0A0K2H8W2,66.57597078565148,55.0,Geobacillus stearothermophilus
A0A0K2H8W5,75.53140536733555,55.0,Geobacillus stearothermophilus
A0A0K2H8W6,67.70476416808663,55.0,Geobacillus stearothermophilus
A0A0K2H8W9,67.18054188257251,55.0,Geobacillus stearothermophilus
A0A0K2H8X0,76.33127445553174,55.0,Geobacillus stearothermophilus
A0A0K2H8X4,68.38156403522757,55.0,Geobacillus stearothermophilus
A0A0K2H8X6,71.29969448081974,55.0,Geobacillus stearothermophilus
A0A0K2H8X9,62.97557039148129,55.0,Geobacillus stearothermophilus
A0A0K2H8Y3,67.957836293825,55.0,Geobacillus stearothermophilus
A0A0K2H8Y6,68.08715852011274,55.0,Geobacillus stearothermophilus
A0A0K2H8Y7,60.46445029413211,55.0,Geobacillus stearothermophilus
A0A0K2H8Z2,67.32297844900368,55.0,Geobacillus stearothermophilus
A0A0K2H8Z7,72.89273840624621,55.0,Geobacillus stearothermophilus
A0A0K2H8Z9,63.45589664157762,55.0,Geobacillus stearothermophilus
A0A0K2H900,70.94125260410888,55.0,Geobacillus stearothermophilus
A0A0K2H908,71.2971867699563,55.0,Geobacillus stearothermophilus
A0A0K2H927,72.02749606484905,55.0,Geobacillus stearothermophilus
A0A0K2H928,78.409967261536,55.0,Geobacillus stearothermophilus
A0A0K2H939,68.27289288967577,55.0,Geobacillus stearothermophilus
A0A0K2H940,69.20018017549071,55.0,Geobacillus stearothermophilus
A0A0K2H944,68.21657162037629,55.0,Geobacillus stearothermophilus
A0A0K2H961,69.41657340724831,55.0,Geobacillus stearothermophilus
A0A0K2H965,63.08306713402604,55.0,Geobacillus stearothermophilus
A0A0K2H966,71.73794804114314,55.0,Geobacillus stearothermophilus
A0A0K2H970,60.57591215950928,55.0,Geobacillus stearothermophilus
A0A0K2H972,68.25550743416048,55.0,Geobacillus stearothermophilus
A0A0K2H973,64.68264184951795,55.0,Geobacillus stearothermophilus
A0A0K2H975,73.75613230651652,55.0,Geobacillus stearothermophilus
A0A0K2H976,66.85995310801128,55.0,Geobacillus stearothermophilus
A0A0K2H979,73.78259800042312,55.0,Geobacillus stearothermophilus
A0A0K2H988,69.56387215684563,55.0,Geobacillus stearothermophilus
A0A0K2H992,63.6827479323011,55.0,Geobacillus stearothermophilus
A0A0K2H999,75.77946094265,55.0,Geobacillus stearothermophilus
A0A0K2H9A3,65.9102802532759,55.0,Geobacillus stearothermophilus
A0A0K2H9B5,74.12094282141723,55.0,Geobacillus stearothermophilus
A0A0K2H9B9,62.41135615133204,55.0,Geobacillus stearothermophilus
A0A0K2H9C1,67.67158152187518,55.0,Geobacillus stearothermophilus
A0A0K2H9C7,75.0686536986576,55.0,Geobacillus stearothermophilus
A0A0K2H9C8,80.82321718023604,55.0,Geobacillus stearothermophilus
A0A0K2H9D4,57.494408823237485,55.0,Geobacillus stearothermophilus
A0A0K2H9D5,72.53309107884225,55.0,Geobacillus stearothermophilus
A0A0K2H9E4,71.82673515429003,55.0,Geobacillus stearothermophilus
A0A0K2H9G3,67.0216772437671,55.0,Geobacillus stearothermophilus
A0A0K2H9G7,67.54301897982421,55.0,Geobacillus stearothermophilus
A0A0K2H9I4,62.61176833414944,55.0,Geobacillus stearothermophilus
A0A0K2H9I7,62.41175302106308,55.0,Geobacillus stearothermophilus
A0A0K2H9I9,69.16734836006881,55.0,Geobacillus stearothermophilus
A0A0K2H9J6,68.637773809596,55.0,Geobacillus stearothermophilus
A0A0K2H9K2,67.0847650245082,55.0,Geobacillus stearothermophilus
A0A0K2H9L0,63.8941363853715,55.0,Geobacillus stearothermophilus
A0A0K2H9L4,69.09594250783864,55.0,Geobacillus stearothermophilus
A0A0K2H9L5,63.23546494643411,55.0,Geobacillus stearothermophilus
A0A0K2H9L6,74.01940143250022,55.0,Geobacillus stearothermophilus
A0A0K2H9L9,78.31737317413376,55.0,Geobacillus stearothermophilus
A0A0K2H9M4,64.99774215756402,55.0,Geobacillus stearothermophilus
A0A0K2H9M9,69.05353913024004,55.0,Geobacillus stearothermophilus
A0A0K2H9N1,66.34215009468791,55.0,Geobacillus stearothermophilus
A0A0K2H9P1,66.45897960234211,55.0,Geobacillus stearothermophilus
A0A0K2H9Q1,81.39677315073104,55.0,Geobacillus stearothermophilus
A0A0K2H9Q2,67.86090866002154,55.0,Geobacillus stearothermophilus
A0A0K2H9R8,65.13704601845643,55.0,Geobacillus stearothermophilus
A0A0K2H9R9,70.52887149457455,55.0,Geobacillus stearothermophilus
A0A0K2H9T0,71.34720505404626,55.0,Geobacillus stearothermophilus
A0A0K2H9T2,71.94696190604179,55.0,Geobacillus stearothermophilus
A0A0K2H9T3,76.81203794398948,55.0,Geobacillus stearothermophilus
A0A0K2H9T5,66.36040465615318,55.0,Geobacillus stearothermophilus
A0A0K2H9T9,81.8556720246213,55.0,Geobacillus stearothermophilus
A0A0K2H9U6,70.82045783923022,55.0,Geobacillus stearothermophilus
A0A0K2H9U8,70.50773390573981,55.0,Geobacillus stearothermophilus
A0A0K2H9U9,73.50455920265264,55.0,Geobacillus stearothermophilus
A0A0K2H9V1,70.0578933293709,55.0,Geobacillus stearothermophilus
A0A0K2H9V7,66.17271213290026,55.0,Geobacillus stearothermophilus
A0A0K2H9W1,65.31101037083775,55.0,Geobacillus stearothermophilus
A0A0K2H9W5,72.42718110046688,55.0,Geobacillus stearothermophilus
A0A0K2H9W9,71.8621251026492,55.0,Geobacillus stearothermophilus
A0A0K2H9X4,64.70153087655487,55.0,Geobacillus stearothermophilus
A0A0K2H9Y1,63.753856059527806,55.0,Geobacillus stearothermophilus
A0A0K2H9Y2,67.75511706693167,55.0,Geobacillus stearothermophilus
A0A0K2H9Y4,67.79566840463724,55.0,Geobacillus stearothermophilus
A0A0K2H9Y8,72.49448646361886,55.0,Geobacillus stearothermophilus
A0A0K2H9Z3,70.89628182059116,55.0,Geobacillus stearothermophilus
A0A0K2H9Z7,74.19049829329104,55.0,Geobacillus stearothermophilus
A0A0K2HA02,65.88521519009846,55.0,Geobacillus stearothermophilus
A0A0K2HA03,66.275530710723,55.0,Geobacillus stearothermophilus
A0A0K2HA04,65.95294125197047,55.0,Geobacillus stearothermophilus
A0A0K2HA07,67.76142044945972,55.0,Geobacillus stearothermophilus
A0A0K2HA14,73.56253138201707,55.0,Geobacillus stearothermophilus
A0A0K2HA21,63.221709508022485,55.0,Geobacillus stearothermophilus
A0A0K2HA39,81.31368917818887,55.0,Geobacillus stearothermophilus
A0A0K2HA40,69.5245085909543,55.0,Geobacillus stearothermophilus
A0A0K2HA49,71.52268140540134,55.0,Geobacillus stearothermophilus
A0A0K2HA54,69.9471931399642,55.0,Geobacillus stearothermophilus
A0A0K2HA55,67.53607176386336,55.0,Geobacillus stearothermophilus
A0A0K2HA60,59.210972487509984,55.0,Geobacillus stearothermophilus
A0A0K2HA67,70.610975517531,55.0,Geobacillus stearothermophilus
A0A0K2HA72,69.34333495094295,55.0,Geobacillus stearothermophilus
A0A0K2HA87,74.2278510181027,55.0,Geobacillus stearothermophilus
A0A0K2HA88,71.85055166333004,55.0,Geobacillus stearothermophilus
A0A0K2HA89,70.69852051756013,55.0,Geobacillus stearothermophilus
A0A0K2HA96,67.87861281183086,55.0,Geobacillus stearothermophilus
A0A0K2HAA4,63.56330488486456,55.0,Geobacillus stearothermophilus
A0A0K2HAA5,70.45326459171267,55.0,Geobacillus stearothermophilus
A0A0K2HAA6,74.97410235525408,55.0,Geobacillus stearothermophilus
A0A0K2HAB3,66.66335712192802,55.0,Geobacillus stearothermophilus
A0A0K2HAB5,66.51249050795693,55.0,Geobacillus stearothermophilus
A0A0K2HAD6,66.62347886359295,55.0,Geobacillus stearothermophilus
A0A0K2HAE0,62.06232005426777,55.0,Geobacillus stearothermophilus
A0A0K2HAE8,75.09622187574026,55.0,Geobacillus stearothermophilus
A0A0K2HAG9,70.22796301020811,55.0,Geobacillus stearothermophilus
A0A0K2HAH1,61.25192119875007,55.0,Geobacillus stearothermophilus
A0A0K2HAH8,71.13393141069636,55.0,Geobacillus stearothermophilus
A0A0K2HAI8,70.7019414555627,55.0,Geobacillus stearothermophilus
A0A0K2HAJ1,69.81645845358734,55.0,Geobacillus stearothermophilus
A0A0K2HAK3,58.412780696605786,55.0,Geobacillus stearothermophilus
A0A0K2HAL3,66.4970817574332,55.0,Geobacillus stearothermophilus
A0A0K2HAL7,65.24327836487407,55.0,Geobacillus stearothermophilus
A0A0K2HAL9,75.13395131047315,55.0,Geobacillus stearothermophilus
A0A0K2HAM0,71.53955189137191,55.0,Geobacillus stearothermophilus
A0A0K2HAM3,70.24347116408273,55.0,Geobacillus stearothermophilus
A0A0K2HAM5,76.81704900522826,55.0,Geobacillus stearothermophilus
A0A0K2HAN0,64.91168689675678,55.0,Geobacillus stearothermophilus
A0A0K2HAN4,71.12555719214527,55.0,Geobacillus stearothermophilus
A0A0K2HAP2,75.26378421820839,55.0,Geobacillus stearothermophilus
A0A0K2HAP4,57.928619201412275,55.0,Geobacillus stearothermophilus
A0A0K2HAP5,60.68820734830987,55.0,Geobacillus stearothermophilus
A0A0K2HAP7,72.38971700325557,55.0,Geobacillus stearothermophilus
A0A0K2HAR0,60.959364505773344,55.0,Geobacillus stearothermophilus
A0A0K2HAS5,68.34907656577437,55.0,Geobacillus stearothermophilus
A0A0K2HAU2,74.95280020422733,55.0,Geobacillus stearothermophilus
A0A0K2HAV2,66.24131615087467,55.0,Geobacillus stearothermophilus
A0A0K2HAV3,64.85081399338141,55.0,Geobacillus stearothermophilus
A0A0K2HAW2,65.99487649177706,55.0,Geobacillus stearothermophilus
A0A0K2HAW4,69.65155684889436,55.0,Geobacillus stearothermophilus
A0A0K2HAX8,69.13208946312942,55.0,Geobacillus stearothermophilus
A0A0K2HAX9,66.6258813622907,55.0,Geobacillus stearothermophilus
A0A0K2HAY9,67.74652676838735,55.0,Geobacillus stearothermophilus
A0A0K2HB04,73.2207822048666,55.0,Geobacillus stearothermophilus
A0A0K2HB08,74.12664288394004,55.0,Geobacillus stearothermophilus
A0A0K2HB11,65.83395109483322,55.0,Geobacillus stearothermophilus
A0A0K2HB13,72.60976975476443,55.0,Geobacillus stearothermophilus
A0A0K2HB22,76.70390831807863,55.0,Geobacillus stearothermophilus
A0A0K2HB24,61.58884248142771,55.0,Geobacillus stearothermophilus
A0A0K2HB33,74.27349366362435,55.0,Geobacillus stearothermophilus
A0A0K2HB46,70.68866578752272,55.0,Geobacillus stearothermophilus
A0A0K2HB49,63.93642378207406,55.0,Geobacillus stearothermophilus
A0A0K2HB50,69.57271005889444,55.0,Geobacillus stearothermophilus
A0A0K2HB61,64.44209017804283,55.0,Geobacillus stearothermophilus
A0A0K2HB63,67.28911509035319,55.0,Geobacillus stearothermophilus
A0A0K2HB66,74.54168369068655,55.0,Geobacillus stearothermophilus
A0A0K2HB73,66.9601621880133,55.0,Geobacillus stearothermophilus
A0A0K2HB78,69.12898601847361,55.0,Geobacillus stearothermophilus
A0A0K2HB81,64.56820604780062,55.0,Geobacillus stearothermophilus
A0A0K2HB83,69.66211640731017,55.0,Geobacillus stearothermophilus
A0A0K2HB91,75.88095872178543,55.0,Geobacillus stearothermophilus
A0A0K2HBA1,64.89705857694368,55.0,Geobacillus stearothermophilus
A0A0K2HBA4,67.177967654611,55.0,Geobacillus stearothermophilus
A0A0K2HBA7,60.93889508764658,55.0,Geobacillus stearothermophilus
A0A0K2HBA8,69.48836788465896,55.0,Geobacillus stearothermophilus
A0A0K2HBA9,77.67119346217774,55.0,Geobacillus stearothermophilus
A0A0K2HBB0,74.6023704266302,55.0,Geobacillus stearothermophilus
A0A0K2HBB4,66.0628949060146,55.0,Geobacillus stearothermophilus
A0A0K2HBB6,71.51512722146806,55.0,Geobacillus stearothermophilus
A0A0K2HBC0,68.74192030602933,55.0,Geobacillus stearothermophilus
A0A0K2HBC3,67.46282046357155,55.0,Geobacillus stearothermophilus
A0A0K2HBG6,68.11159475878515,55.0,Geobacillus stearothermophilus
A0A0K2HBH7,68.99284038182023,55.0,Geobacillus stearothermophilus
A0A0K2HBI4,71.19799970060903,55.0,Geobacillus stearothermophilus
A0A0K2HBI9,69.41040103362756,55.0,Geobacillus stearothermophilus
A0A0K2HBJ0,70.53797187898219,55.0,Geobacillus stearothermophilus
A0A0K2HBJ1,70.33306184524307,55.0,Geobacillus stearothermophilus
A0A0K2HBJ7,61.322042596142914,55.0,Geobacillus stearothermophilus
A0A0K2HBJ8,72.50358277549793,55.0,Geobacillus stearothermophilus
A0A0K2HBJ9,58.46895401377871,55.0,Geobacillus stearothermophilus
A0A0K2HBK2,67.20866008322993,55.0,Geobacillus stearothermophilus
A0A0K2HBK3,80.66306970835693,55.0,Geobacillus stearothermophilus
A0A0K2HBK5,67.19945878605492,55.0,Geobacillus stearothermophilus
A0A0K2HBK7,71.93865917711675,55.0,Geobacillus stearothermophilus
A0A0K2HBK8,70.04652100852591,55.0,Geobacillus stearothermophilus
A0A0K2HBL0,73.48554207813433,55.0,Geobacillus stearothermophilus
A0A0K2HBL1,68.1611337829419,55.0,Geobacillus stearothermophilus
A0A0K2HBL4,71.75183107916331,55.0,Geobacillus stearothermophilus
A0A0K2HBL9,63.981415494686914,55.0,Geobacillus stearothermophilus
A0A0K2HBM0,71.5333078265475,55.0,Geobacillus stearothermophilus
A0A0K2HBM4,65.32687357848738,55.0,Geobacillus stearothermophilus
A0A0K2HBM8,67.48236886666984,55.0,Geobacillus stearothermophilus
A0A0K2HBN0,69.90499397976498,55.0,Geobacillus stearothermophilus
A0A0K2HBN6,69.8262911192978,55.0,Geobacillus stearothermophilus
A0A0K2HBQ9,66.88540318928696,55.0,Geobacillus stearothermophilus
A0A0K2HBR6,64.06768970808753,55.0,Geobacillus stearothermophilus
A0A0K2HBT0,71.54291058394732,55.0,Geobacillus stearothermophilus
A0A0K2HBT6,76.91458260893673,55.0,Geobacillus stearothermophilus
A0A0K2HBU2,72.60884794430409,55.0,Geobacillus stearothermophilus
A0A0K2HBU4,74.16740346071536,55.0,Geobacillus stearothermophilus
A0A0K2HBU8,71.70252348817458,55.0,Geobacillus stearothermophilus
A0A0K2HBV1,67.67210730086923,55.0,Geobacillus stearothermophilus
A0A0K2HBV5,82.34543918841217,55.0,Geobacillus stearothermophilus
A0A0K2HBW4,64.62531243985761,55.0,Geobacillus stearothermophilus
A0A0K2HBX6,71.19395638439599,55.0,Geobacillus stearothermophilus
A0A0K2HBX8,73.12005810610222,55.0,Geobacillus stearothermophilus
A0A0K2HBX9,70.25990398341408,55.0,Geobacillus stearothermophilus
A0A0K2HBY2,60.54837781830565,55.0,Geobacillus stearothermophilus
A0A0K2HBY9,81.60569813832178,55.0,Geobacillus stearothermophilus
A0A0K2HBZ0,69.29154549913376,55.0,Geobacillus stearothermophilus
A0A0K2HBZ3,67.74091529238203,55.0,Geobacillus stearothermophilus
A0A0K2HBZ4,74.7646374128549,55.0,Geobacillus stearothermophilus
A0A0K2HBZ6,78.11785859259112,55.0,Geobacillus stearothermophilus
A0A0K2HC08,62.880252757103584,55.0,Geobacillus stearothermophilus
A0A0K2HC10,64.3572106084697,55.0,Geobacillus stearothermophilus
A0A0K2HC15,69.23744075877626,55.0,Geobacillus stearothermophilus
A0A0K2HC17,68.56077354465023,55.0,Geobacillus stearothermophilus
A0A0K2HC18,72.00395808087517,55.0,Geobacillus stearothermophilus
A0A0K2HC25,76.72855239921715,55.0,Geobacillus stearothermophilus
A0A0K2HC42,62.700852662326255,55.0,Geobacillus stearothermophilus
A0A0K2HC46,73.67120176759492,55.0,Geobacillus stearothermophilus
A0A0K2HC58,66.74400016105564,55.0,Geobacillus stearothermophilus
A0A0K2HC63,69.07739248382522,55.0,Geobacillus stearothermophilus
A0A0K2HC80,68.33117451452233,55.0,Geobacillus stearothermophilus
A0A0K2HC86,63.59693521138155,55.0,Geobacillus stearothermophilus
A0A0K2HC91,58.981651284527764,55.0,Geobacillus stearothermophilus
A0A0K2HCA1,73.8980313565339,55.0,Geobacillus stearothermophilus
A0A0K2HCB2,69.70360954033593,55.0,Geobacillus stearothermophilus
A0A0K2HCB4,68.2294326362409,55.0,Geobacillus stearothermophilus
A0A0K2HCC4,71.46064497168206,55.0,Geobacillus stearothermophilus
A0A0K2HCC5,76.89502567988737,55.0,Geobacillus stearothermophilus
A0A0K2HCD1,76.38338000749933,55.0,Geobacillus stearothermophilus
A0A0K2HCF5,77.7718384575117,55.0,Geobacillus stearothermophilus
A0A0K2HCG6,67.40359167879042,55.0,Geobacillus stearothermophilus
A0A0K2HCH6,72.86408579276657,55.0,Geobacillus stearothermophilus
A0A0K2HCI1,63.31511049592225,55.0,Geobacillus stearothermophilus
A0A0K2HCI2,76.74722365644243,55.0,Geobacillus stearothermophilus
A0A0K2HCI7,72.72231323168761,55.0,Geobacillus stearothermophilus
A0A0K2HCJ3,64.1799071204253,55.0,Geobacillus stearothermophilus
A0A0K2HCJ7,66.63728146386515,55.0,Geobacillus stearothermophilus
A0A0K2HCK1,73.85244653037157,55.0,Geobacillus stearothermophilus
A0A0K2HCL2,64.10516531697456,55.0,Geobacillus stearothermophilus
A0A0K2HCL7,67.45803007139695,55.0,Geobacillus stearothermophilus
A0A0K2HCM3,74.40110785188133,55.0,Geobacillus stearothermophilus
A0A0K2HCM4,66.49078342046771,55.0,Geobacillus stearothermophilus
A0A0K2HCN2,70.43674766522118,55.0,Geobacillus stearothermophilus
A0A0K2HCP4,63.38482428733214,55.0,Geobacillus stearothermophilus
A0A0K2HCP6,74.54318351640283,55.0,Geobacillus stearothermophilus
A0A0K2HCP8,76.16423797379443,55.0,Geobacillus stearothermophilus
A0A0K2HCP9,68.93412697468443,55.0,Geobacillus stearothermophilus
A0A0K2HCQ5,67.77632778178531,55.0,Geobacillus stearothermophilus
A0A0K2HCQ7,70.9319483028793,55.0,Geobacillus stearothermophilus
A0A0K2HCR6,71.62685053545736,55.0,Geobacillus stearothermophilus
A0A0K2HCS2,78.37363851190361,55.0,Geobacillus stearothermophilus
A0A0K2HCS4,74.34455751100079,55.0,Geobacillus stearothermophilus
A0A0K2HCS5,67.11200912812487,55.0,Geobacillus stearothermophilus
A0A0K2HCS6,61.49492346916261,55.0,Geobacillus stearothermophilus
A0A0K2HCT1,67.85401182445875,55.0,Geobacillus stearothermophilus
A0A0K2HCU3,68.79771212150212,55.0,Geobacillus stearothermophilus
A0A0K2HCU5,65.09325610909826,55.0,Geobacillus stearothermophilus
A0A0K2HCU8,74.46695699533134,55.0,Geobacillus stearothermophilus
A0A0K2HCU9,64.0195936138441,55.0,Geobacillus stearothermophilus
A0A0K2HCV2,62.49681889125883,55.0,Geobacillus stearothermophilus
A0A0K2HCV3,64.70061410444445,55.0,Geobacillus stearothermophilus
A0A0K2HCV4,63.31008144195996,55.0,Geobacillus stearothermophilus
A0A0K2HCV9,62.42832938226443,55.0,Geobacillus stearothermophilus
A0A0K2HCW6,79.5217162463287,55.0,Geobacillus stearothermophilus
A0A0K2HCW9,65.3406175441629,55.0,Geobacillus stearothermophilus
